Date (yyyy-mm-dd),Timestamp (hh:mm:ss.nnn),G1 (W/m2),G2 (W/m2)
2015-02-26,06:13:00.000,0,0
2015-02-26,06:14:00.000,0,0
2015-02-26,06:15:00.000,0,0
2015-02-26,06:16:00.000,0,0
2015-02-26,06:17:00.000,0,0
2015-02-26,06:18:00.000,0,0
2015-02-26,06:19:00.000,0,0
2015-02-26,06:20:00.000,0,0
2015-02-26,06:21:00.000,0,0
2015-02-26,06:22:00.000,0,0
2015-02-26,06:23:00.000,0,0
2015-02-26,06:24:00.000,0,0
2015-02-26,06:25:00.000,0,0
2015-02-26,06:26:00.000,0,0
2015-02-26,06:27:00.000,0,0
2015-02-26,06:28:00.000,1,0
2015-02-26,06:29:00.000,0,0
2015-02-26,06:30:00.000,1,1
2015-02-26,06:31:00.000,1,1
2015-02-26,06:32:00.000,1,1
2015-02-26,06:33:00.000,1,1
2015-02-26,06:34:00.000,1,1
2015-02-26,06:35:00.000,2,2
2015-02-26,06:36:00.000,2,2
2015-02-26,06:37:00.000,3,3
2015-02-26,06:38:00.000,4,4
2015-02-26,06:39:00.000,4,4
2015-02-26,06:40:00.000,5,5
2015-02-26,06:41:00.000,6,6
2015-02-26,06:42:00.000,7,7
2015-02-26,06:43:00.000,8,8
2015-02-26,06:44:00.000,9,9
2015-02-26,06:45:00.000,10,11
2015-02-26,06:46:00.000,11,13
2015-02-26,06:47:00.000,13,14
2015-02-26,06:48:00.000,14,16
2015-02-26,06:49:00.000,16,18
2015-02-26,06:50:00.000,17,21
2015-02-26,06:51:00.000,18,23
2015-02-26,06:52:00.000,20,27
2015-02-26,06:52:41.230,22,32
2015-02-26,06:53:00.000,23,35
2015-02-26,06:53:14.130,24,30
2015-02-26,06:53:14.140,23,25
2015-02-26,06:53:16.260,23,30
2015-02-26,06:53:16.280,24,35
2015-02-26,06:53:31.820,25,40
2015-02-26,06:54:00.000,27,44
2015-02-26,06:55:00.000,30,48
2015-02-26,06:55:46.090,32,53
2015-02-26,06:56:00.000,33,55
2015-02-26,06:56:19.880,35,60
2015-02-26,06:56:36.530,37,65
2015-02-26,06:56:55.790,38,70
2015-02-26,06:57:00.000,39,71
2015-02-26,06:57:36.240,41,76
2015-02-26,06:58:00.000,42,76
2015-02-26,06:59:00.000,42,75
2015-02-26,07:00:00.000,43,75
2015-02-26,07:00:58.400,42,70
2015-02-26,07:01:00.000,42,70
2015-02-26,07:02:00.000,42,70
2015-02-26,07:02:29.210,44,75
2015-02-26,07:03:00.000,44,75
2015-02-26,07:03:52.010,43,70
2015-02-26,07:04:00.000,43,70
2015-02-26,07:05:00.000,42,67
2015-02-26,07:05:37.860,41,62
2015-02-26,07:06:00.000,39,59
2015-02-26,07:06:21.670,38,54
2015-02-26,07:06:47.020,36,49
2015-02-26,07:07:00.000,35,46
2015-02-26,07:07:28.780,33,41
2015-02-26,07:08:00.000,32,39
2015-02-26,07:09:00.000,32,38
2015-02-26,07:10:00.000,32,38
2015-02-26,07:11:00.000,32,38
2015-02-26,07:12:00.000,32,39
2015-02-26,07:13:00.000,33,40
2015-02-26,07:14:00.000,34,42
2015-02-26,07:15:00.000,35,43
2015-02-26,07:16:00.000,36,44
2015-02-26,07:17:00.000,36,45
2015-02-26,07:18:00.000,37,46
2015-02-26,07:19:00.000,38,47
2015-02-26,07:20:00.000,39,49
2015-02-26,07:21:00.000,40,51
2015-02-26,07:22:00.000,42,54
2015-02-26,07:22:52.460,45,59
2015-02-26,07:23:00.000,46,60
2015-02-26,07:23:12.790,48,65
2015-02-26,07:23:26.650,51,70
2015-02-26,07:23:37.680,54,75
2015-02-26,07:23:48.150,56,80
2015-02-26,07:23:57.070,59,85
2015-02-26,07:24:00.000,60,87
2015-02-26,07:24:08.100,62,92
2015-02-26,07:24:18.890,65,97
2015-02-26,07:24:26.700,67,102
2015-02-26,07:24:36.120,70,107
2015-02-26,07:24:44.880,72,112
2015-02-26,07:24:53.920,74,117
2015-02-26,07:25:00.000,76,119
2015-02-26,07:25:06.940,78,124
2015-02-26,07:25:14.710,81,129
2015-02-26,07:25:22.400,83,134
2015-02-26,07:25:31.360,86,139
2015-02-26,07:25:42.740,88,144
2015-02-26,07:25:59.150,91,149
2015-02-26,07:26:00.000,91,149
2015-02-26,07:26:21.170,93,154
2015-02-26,07:26:45.350,95,159
2015-02-26,07:27:00.000,97,161
