Date (yyyy-mm-dd),Timestamp (hh:mm:ss.nnn),G1 (W/m2),G2 (W/m2)
2015-02-26,06:13:00.000,0,0
2015-02-26,06:14:00.000,0,0
2015-02-26,06:15:00.000,0,0
2015-02-26,06:16:00.000,0,0
2015-02-26,06:17:00.000,0,0
2015-02-26,06:18:00.000,0,0
2015-02-26,06:19:00.000,0,0
2015-02-26,06:20:00.000,0,0
2015-02-26,06:21:00.000,0,0
2015-02-26,06:22:00.000,0,0
2015-02-26,06:23:00.000,0,0
2015-02-26,06:24:00.000,0,0
2015-02-26,06:25:00.000,0,0
2015-02-26,06:26:00.000,0,0
2015-02-26,06:27:00.000,0,0
2015-02-26,06:28:00.000,0,0
2015-02-26,06:29:00.000,0,1
2015-02-26,06:30:00.000,1,1
2015-02-26,06:31:00.000,1,1
2015-02-26,06:32:00.000,1,1
2015-02-26,06:33:00.000,1,1
2015-02-26,06:34:00.000,2,1
2015-02-26,06:35:00.000,2,2
2015-02-26,06:36:00.000,2,2
2015-02-26,06:37:00.000,3,2
2015-02-26,06:38:00.000,3,3
2015-02-26,06:39:00.000,4,4
2015-02-26,06:40:00.000,4,4
2015-02-26,06:41:00.000,5,5
2015-02-26,06:42:00.000,6,6
2015-02-26,06:43:00.000,7,7
2015-02-26,06:44:00.000,8,8
2015-02-26,06:45:00.000,9,8
2015-02-26,06:46:00.000,9,10
2015-02-26,06:47:00.000,11,11
2015-02-26,06:48:00.000,11,12
2015-02-26,06:49:00.000,12,13
2015-02-26,06:50:00.000,13,14
2015-02-26,06:51:00.000,14,15
2015-02-26,06:52:00.000,15,17
2015-02-26,06:53:00.000,16,17
2015-02-26,06:54:00.000,17,19
2015-02-26,06:55:00.000,18,20
2015-02-26,06:56:00.000,20,22
2015-02-26,06:57:00.000,21,23
2015-02-26,06:58:00.000,21,24
2015-02-26,06:59:00.000,22,24
2015-02-26,07:00:00.000,22,25
2015-02-26,07:01:00.000,23,25
2015-02-26,07:02:00.000,23,26
2015-02-26,07:03:00.000,23,26
2015-02-26,07:04:00.000,23,25
2015-02-26,07:05:00.000,24,26
2015-02-26,07:06:00.000,24,26
2015-02-26,07:07:00.000,24,27
2015-02-26,07:08:00.000,25,28
2015-02-26,07:09:00.000,25,29
2015-02-26,07:10:00.000,26,29
2015-02-26,07:11:00.000,27,30
2015-02-26,07:12:00.000,28,31
2015-02-26,07:13:00.000,28,31
2015-02-26,07:14:00.000,29,33
2015-02-26,07:15:00.000,30,34
2015-02-26,07:16:00.000,30,35
2015-02-26,07:17:00.000,31,36
2015-02-26,07:18:00.000,31,37
2015-02-26,07:19:00.000,32,37
2015-02-26,07:20:00.000,33,38
2015-02-26,07:21:00.000,33,39
2015-02-26,07:22:00.000,34,40
2015-02-26,07:23:00.000,35,42
2015-02-26,07:24:00.000,36,44
2015-02-26,07:25:00.000,37,45
2015-02-26,07:26:00.000,38,47
2015-02-26,07:27:00.000,40,50
2015-02-26,07:28:00.000,42,52
2015-02-26,07:29:00.000,43,56
2015-02-26,07:30:00.000,45,59
2015-02-26,07:31:00.000,47,61
2015-02-26,07:32:00.000,47,61
2015-02-26,07:33:00.000,48,63
2015-02-26,07:34:00.000,50,66
2015-02-26,07:35:00.000,51,69
2015-02-26,07:36:00.000,52,70
2015-02-26,07:37:00.000,53,71
2015-02-26,07:38:00.000,54,74
2015-02-26,07:39:00.000,56,77
2015-02-26,07:40:00.000,57,77
2015-02-26,07:41:00.000,56,76
2015-02-26,07:42:00.000,56,74
2015-02-26,07:43:00.000,55,75
2015-02-26,07:43:37.810,57,80
2015-02-26,07:44:00.000,59,83
2015-02-26,07:44:30.110,61,88
2015-02-26,07:44:58.570,64,93
2015-02-26,07:45:00.000,63,92
2015-02-26,07:45:20.710,66,97
2015-02-26,07:46:00.000,67,99
2015-02-26,07:47:00.000,67,100
2015-02-26,07:47:57.040,71,105
2015-02-26,07:48:00.000,71,104
2015-02-26,07:49:00.000,72,105
2015-02-26,07:50:00.000,73,106
2015-02-26,07:51:00.000,73,108
2015-02-26,07:51:38.220,74,113
2015-02-26,07:52:00.000,74,112
2015-02-26,07:52:47.470,76,117
2015-02-26,07:53:00.000,78,121
2015-02-26,07:53:10.210,79,126
2015-02-26,07:53:20.860,82,131
2015-02-26,07:53:31.240,83,136
2015-02-26,07:53:43.630,85,141
2015-02-26,07:53:58.550,87,146
