Date (yyyy-mm-dd),Timestamp (hh:mm:ss.nnn),G1 (W/m2),G2 (W/m2)
2015-03-24,05:44:00.000,0,0
2015-03-24,05:45:00.000,0,0
2015-03-24,05:46:00.000,0,0
2015-03-24,05:47:00.000,0,0
2015-03-24,05:48:00.000,0,0
2015-03-24,05:49:00.000,0,0
2015-03-24,05:50:00.000,0,0
2015-03-24,05:51:00.000,0,0
2015-03-24,05:52:00.000,0,0
2015-03-24,05:53:00.000,0,0
2015-03-24,05:54:00.000,0,0
2015-03-24,05:55:00.000,0,0
2015-03-24,05:56:00.000,0,0
2015-03-24,05:57:00.000,0,0
2015-03-24,05:58:00.000,1,1
2015-03-24,05:59:00.000,1,1
2015-03-24,06:00:00.000,1,2
2015-03-24,06:01:00.000,2,2
2015-03-24,06:02:00.000,2,2
2015-03-24,06:03:00.000,2,2
2015-03-24,06:04:00.000,3,3
2015-03-24,06:05:00.000,3,3
2015-03-24,06:06:00.000,3,4
2015-03-24,06:07:00.000,4,4
2015-03-24,06:08:00.000,4,4
2015-03-24,06:09:00.000,5,5
2015-03-24,06:10:00.000,5,6
2015-03-24,06:11:00.000,6,6
2015-03-24,06:12:00.000,6,7
2015-03-24,06:13:00.000,6,7
2015-03-24,06:14:00.000,7,7
2015-03-24,06:15:00.000,8,8
2015-03-24,06:16:00.000,8,9
2015-03-24,06:17:00.000,9,9
2015-03-24,06:18:00.000,9,11
2015-03-24,06:19:00.000,10,11
2015-03-24,06:20:00.000,11,11
2015-03-24,06:21:00.000,11,12
2015-03-24,06:22:00.000,12,13
2015-03-24,06:23:00.000,12,13
2015-03-24,06:24:00.000,13,14
2015-03-24,06:25:00.000,14,14
2015-03-24,06:26:00.000,15,15
2015-03-24,06:27:00.000,15,16
2015-03-24,06:28:00.000,17,17
2015-03-24,06:29:00.000,20,19
2015-03-24,06:29:48.440,25,22
2015-03-24,06:30:00.000,25,23
2015-03-24,06:31:00.000,28,25
2015-03-24,06:32:00.000,29,26
2015-03-24,06:32:53.590,34,29
2015-03-24,06:33:00.000,34,30
2015-03-24,06:34:00.000,35,32
2015-03-24,06:35:00.000,31,29
2015-03-24,06:36:00.000,32,30
2015-03-24,06:37:00.000,33,32
2015-03-24,06:38:00.000,37,34
2015-03-24,06:39:00.000,38,35
2015-03-24,06:40:00.000,38,36
2015-03-24,06:40:38.240,43,39
2015-03-24,06:41:00.000,44,41
2015-03-24,06:41:21.580,49,44
2015-03-24,06:41:41.060,53,49
2015-03-24,06:42:00.000,57,51
2015-03-24,06:42:30.570,62,54
2015-03-24,06:43:00.000,62,55
2015-03-24,06:43:30.050,57,51
2015-03-24,06:44:00.000,56,50
2015-03-24,06:44:48.290,59,55
2015-03-24,06:45:00.000,60,55
2015-03-24,06:46:00.000,61,56
2015-03-24,06:47:00.000,64,60
2015-03-24,06:47:30.920,69,64
2015-03-24,06:47:58.810,73,69
2015-03-24,06:48:00.000,74,68
2015-03-24,06:48:27.940,78,73
2015-03-24,06:49:00.000,80,74
2015-03-24,06:50:00.000,82,76
2015-03-24,06:50:52.350,87,79
2015-03-24,06:51:00.000,87,81
2015-03-24,06:51:24.750,91,86
2015-03-24,06:51:46.480,96,89
2015-03-24,06:52:00.000,97,91
2015-03-24,06:52:29.740,102,95
2015-03-24,06:53:00.000,104,98
2015-03-24,06:53:47.070,107,103
2015-03-24,06:54:00.000,108,103
2015-03-24,06:54:55.060,113,107
2015-03-24,06:55:00.000,112,108
2015-03-24,06:56:00.000,116,112
