Date (yyyy-mm-dd),Timestamp (hh:mm:ss.nnn),G1 (W/m2),G2 (W/m2)
2015-03-24,05:44:00.000,0,0
2015-03-24,05:45:00.000,0,0
2015-03-24,05:46:00.000,0,0
2015-03-24,05:47:00.000,0,0
2015-03-24,05:48:00.000,0,0
2015-03-24,05:49:00.000,0,0
2015-03-24,05:50:00.000,0,0
2015-03-24,05:51:00.000,0,0
2015-03-24,05:52:00.000,0,0
2015-03-24,05:53:00.000,0,0
2015-03-24,05:54:00.000,0,0
2015-03-24,05:55:00.000,0,0
2015-03-24,05:56:00.000,0,0
2015-03-24,05:57:00.000,0,0
2015-03-24,05:58:00.000,0,0
2015-03-24,05:59:00.000,0,0
2015-03-24,06:00:00.000,1,0
2015-03-24,06:01:00.000,1,0
2015-03-24,06:02:00.000,1,1
2015-03-24,06:03:00.000,2,1
2015-03-24,06:04:00.000,2,1
2015-03-24,06:05:00.000,2,2
2015-03-24,06:06:00.000,3,2
2015-03-24,06:07:00.000,3,3
2015-03-24,06:08:00.000,4,3
2015-03-24,06:09:00.000,4,3
2015-03-24,06:10:00.000,4,4
2015-03-24,06:11:00.000,5,5
2015-03-24,06:12:00.000,5,5
2015-03-24,06:13:00.000,6,6
2015-03-24,06:14:00.000,7,6
2015-03-24,06:15:00.000,7,7
2015-03-24,06:16:00.000,8,7
2015-03-24,06:17:00.000,8,8
2015-03-24,06:18:00.000,9,9
2015-03-24,06:19:00.000,9,9
2015-03-24,06:20:00.000,10,10
2015-03-24,06:21:00.000,11,10
2015-03-24,06:22:00.000,13,11
2015-03-24,06:23:00.000,15,12
2015-03-24,06:24:00.000,16,12
2015-03-24,06:25:00.000,16,13
2015-03-24,06:26:00.000,17,14
2015-03-24,06:27:00.000,19,14
2015-03-24,06:28:00.000,20,15
2015-03-24,06:29:00.000,21,15
2015-03-24,06:30:00.000,22,16
2015-03-24,06:31:00.000,24,16
2015-03-24,06:32:00.000,26,17
2015-03-24,06:33:00.000,28,17
2015-03-24,06:34:00.000,30,18
2015-03-24,06:35:00.000,32,18
2015-03-24,06:36:00.000,31,19
2015-03-24,06:36:45.490,26,19
2015-03-24,06:37:00.000,25,19
2015-03-24,06:37:38.730,20,19
2015-03-24,06:38:00.000,19,20
2015-03-24,06:39:00.000,19,20
2015-03-24,06:40:00.000,21,21
2015-03-24,06:41:00.000,20,21
2015-03-24,06:42:00.000,20,22
2015-03-24,06:42:51.770,25,22
2015-03-24,06:43:00.000,26,22
2015-03-24,06:43:18.780,31,22
2015-03-24,06:43:38.610,36,22
2015-03-24,06:43:56.490,41,22
2015-03-24,06:44:00.000,41,23
2015-03-24,06:44:16.000,46,23
2015-03-24,06:44:48.860,51,24
2015-03-24,06:45:00.000,51,25
2015-03-24,06:45:53.970,53,30
2015-03-24,06:46:00.000,53,30
2015-03-24,06:47:00.000,56,33
2015-03-24,06:48:00.000,58,35
2015-03-24,06:49:00.000,60,38
2015-03-24,06:50:00.000,62,40
2015-03-24,06:51:00.000,65,44
2015-03-24,06:52:00.000,67,46
2015-03-24,06:53:00.000,70,50
2015-03-24,06:54:00.000,73,53
2015-03-24,06:55:00.000,75,56
2015-03-24,06:56:00.000,78,60
2015-03-24,06:57:00.000,81,63
2015-03-24,06:58:00.000,84,67
2015-03-24,06:59:00.000,87,70
2015-03-24,06:59:53.600,89,75
2015-03-24,07:00:00.000,89,75
2015-03-24,07:01:00.000,92,79
2015-03-24,07:01:59.470,96,84
2015-03-24,07:02:00.000,96,83
