Date (yyyy-mm-dd),Timestamp (hh:mm:ss.nnn),G1 (W/m2),G2 (W/m2)
2014-12-30,07:57:53.000,23,191
2014-12-30,07:58:00.000,24,192
2014-12-30,07:58:23.110,24,197
2014-12-30,07:58:45.250,25,202
2014-12-30,07:59:00.000,25,203
2014-12-30,07:59:26.580,26,208
2014-12-30,08:00:00.000,27,212
2014-12-30,08:00:29.310,28,217
2014-12-30,08:01:00.000,28,219
2014-12-30,08:02:00.000,29,220
2014-12-30,08:02:42.060,30,225
2014-12-30,08:03:00.000,31,226
2014-12-30,08:03:31.100,31,231
2014-12-30,08:04:00.000,33,234
2014-12-30,08:04:25.730,34,239
2014-12-30,08:04:52.090,35,244
2014-12-30,08:05:00.000,35,246
2014-12-30,08:05:33.700,35,251
2014-12-30,08:06:00.000,36,253
2014-12-30,08:06:48.330,38,258
2014-12-30,08:07:00.000,38,259
2014-12-30,08:07:42.980,39,264
2014-12-30,08:08:00.000,40,265
2014-12-30,08:08:45.500,41,270
2014-12-30,08:09:00.000,42,270
2014-12-30,08:09:39.130,43,275
2014-12-30,08:10:00.000,44,276
2014-12-30,08:11:00.000,45,276
2014-12-30,08:12:00.000,45,272
2014-12-30,08:13:00.000,47,275
2014-12-30,08:13:28.940,48,280
2014-12-30,08:14:00.000,49,277
2014-12-30,08:14:51.190,49,272
2014-12-30,08:15:00.000,49,270
2014-12-30,08:16:00.000,50,269
2014-12-30,08:16:45.320,52,274
2014-12-30,08:17:00.000,53,277
2014-12-30,08:17:15.110,54,282
2014-12-30,08:17:28.980,56,287
2014-12-30,08:17:39.540,56,292
2014-12-30,08:17:47.500,57,297
2014-12-30,08:17:56.380,57,302
2014-12-30,08:18:00.000,57,303
2014-12-30,08:18:15.540,59,308
2014-12-30,08:18:29.000,60,313
2014-12-30,08:18:38.850,60,318
2014-12-30,08:18:58.000,61,323
2014-12-30,08:19:00.000,61,323
2014-12-30,08:19:26.710,62,328
2014-12-30,08:20:00.000,63,330
2014-12-30,08:20:45.000,65,335
2014-12-30,08:21:00.000,66,335
2014-12-30,08:21:32.840,67,340
2014-12-30,08:22:00.000,68,342
2014-12-30,08:22:43.910,70,347
2014-12-30,08:23:00.000,70,348
2014-12-30,08:23:50.320,72,353
2014-12-30,08:24:00.000,73,353
2014-12-30,08:24:45.840,74,358
2014-12-30,08:25:00.000,75,359
2014-12-30,08:25:43.420,77,364
2014-12-30,08:26:00.000,77,364
2014-12-30,08:26:29.770,78,369
2014-12-30,08:27:00.000,79,371
2014-12-30,08:27:55.970,82,376
2014-12-30,08:28:00.000,82,376
2014-12-30,08:28:45.960,84,381
2014-12-30,08:29:00.000,84,381
2014-12-30,08:29:37.120,86,386
2014-12-30,08:30:00.000,87,387
2014-12-30,08:30:44.260,89,392
2014-12-30,08:31:00.000,89,392
2014-12-30,08:31:45.280,92,397
2014-12-30,08:32:00.000,92,397
2014-12-30,08:33:00.000,94,401
2014-12-30,08:33:45.390,96,406
2014-12-30,08:34:00.000,97,407
2014-12-30,08:34:42.810,99,412
2014-12-30,08:35:00.000,99,413
2014-12-30,08:36:00.000,101,417
2014-12-30,08:36:48.420,103,422
2014-12-30,08:37:00.000,104,422
2014-12-30,08:38:00.000,106,426
2014-12-30,08:38:58.680,108,431
2014-12-30,08:39:00.000,108,430
2014-12-30,08:39:55.950,110,435
2014-12-30,08:40:00.000,110,435
2014-12-30,08:41:00.000,113,439
2014-12-30,08:41:51.110,115,444
2014-12-30,08:42:00.000,115,444
2014-12-30,08:42:52.490,117,449
2014-12-30,08:43:00.000,117,448
2014-12-30,08:43:55.040,119,453
2014-12-30,08:44:00.000,119,452
2014-12-30,08:44:42.430,120,457
2014-12-30,08:45:00.000,121,458
2014-12-30,08:45:56.100,123,463
2014-12-30,08:46:00.000,123,463
2014-12-30,08:46:50.670,125,468
2014-12-30,08:47:00.000,125,467
2014-12-30,08:47:46.480,126,472
2014-12-30,08:48:00.000,127,472
2014-12-30,08:48:55.520,128,477
2014-12-30,08:49:00.000,128,477
2014-12-30,08:49:59.500,131,482
2014-12-30,08:50:00.000,131,481
2014-12-30,08:50:46.370,132,486
2014-12-30,08:51:00.000,132,487
2014-12-30,08:52:00.000,134,490
2014-12-30,08:52:53.710,136,495
2014-12-30,08:53:00.000,136,495
2014-12-30,08:54:00.000,137,498
2014-12-30,08:54:39.480,139,503
2014-12-30,08:55:00.000,140,504
2014-12-30,08:56:00.000,141,508
2014-12-30,08:56:53.060,143,513
2014-12-30,08:57:00.000,143,512
2014-12-30,08:57:53.160,144,517
2014-12-30,08:58:00.000,144,516
2014-12-30,08:59:00.000,147,520
2014-12-30,08:59:47.890,148,525
2014-12-30,09:00:00.000,148,525
2014-12-30,09:01:00.000,149,528
2014-12-30,09:01:33.020,151,533
2014-12-30,09:02:00.000,151,533
2014-12-30,09:02:42.320,153,538
2014-12-30,09:03:00.000,154,539
2014-12-30,09:03:53.840,156,544
2014-12-30,09:04:00.000,156,544
2014-12-30,09:05:00.000,157,547
2014-12-30,09:05:56.240,159,552
2014-12-30,09:06:00.000,159,552
2014-12-30,09:07:00.000,161,555
2014-12-30,09:07:27.110,163,560
2014-12-30,09:08:00.000,163,560
2014-12-30,09:08:44.260,164,565
2014-12-30,09:09:00.000,164,564
2014-12-30,09:09:47.230,166,569
2014-12-30,09:10:00.000,167,569
2014-12-30,09:11:00.000,168,572
2014-12-30,09:12:00.000,170,576
2014-12-30,09:12:46.070,171,581
2014-12-30,09:12:53.760,171,576
2014-12-30,09:13:00.000,171,579
2014-12-30,09:13:36.260,173,584
2014-12-30,09:14:00.000,173,585
2014-12-30,09:14:43.450,175,590
2014-12-30,09:14:47.030,175,585
2014-12-30,09:14:53.460,175,590
2014-12-30,09:15:00.000,175,588
2014-12-30,09:15:31.910,176,593
2014-12-30,09:15:35.150,176,588
2014-12-30,09:15:35.340,176,593
2014-12-30,09:16:00.000,178,592
2014-12-30,09:16:30.690,178,597
2014-12-30,09:17:00.000,179,596
2014-12-30,09:17:32.150,180,601
2014-12-30,09:18:00.000,181,601
2014-12-30,09:18:50.920,183,606
2014-12-30,09:19:00.000,183,606
2014-12-30,09:20:00.000,184,609
2014-12-30,09:21:00.000,186,612
2014-12-30,09:22:00.000,187,615
2014-12-30,09:22:39.930,189,620
2014-12-30,09:23:00.000,189,619
2014-12-30,09:23:59.310,191,624
2014-12-30,09:24:00.000,191,622
2014-12-30,09:24:33.030,192,627
2014-12-30,09:25:00.000,192,626
2014-12-30,09:25:35.380,194,631
2014-12-30,09:26:00.000,195,629
2014-12-30,09:26:56.720,196,634
2014-12-30,09:27:00.000,196,632
2014-12-30,09:27:51.960,197,637
2014-12-30,09:28:00.000,197,635
2014-12-30,09:28:47.540,199,640
2014-12-30,09:29:00.000,199,639
2014-12-30,09:29:23.420,200,644
2014-12-30,09:29:23.590,200,639
2014-12-30,09:29:31.270,200,644
2014-12-30,09:29:31.500,200,639
2014-12-30,09:29:34.890,201,644
2014-12-30,09:30:00.000,201,642
2014-12-30,09:30:48.980,202,647
2014-12-30,09:31:00.000,203,645
2014-12-30,09:32:00.000,204,648
2014-12-30,09:33:00.000,205,650
2014-12-30,09:33:09.400,206,655
2014-12-30,09:33:11.580,206,650
2014-12-30,09:33:13.820,207,655
2014-12-30,09:33:14.840,206,650
2014-12-30,09:33:19.000,207,655
2014-12-30,09:34:00.000,208,656
2014-12-30,09:35:00.000,209,660
2014-12-30,09:35:54.290,211,665
2014-12-30,09:35:56.130,211,660
2014-12-30,09:35:57.590,211,665
2014-12-30,09:36:00.000,211,662
2014-12-30,09:36:37.700,211,667
2014-12-30,09:37:00.000,212,666
2014-12-30,09:37:38.030,214,671
2014-12-30,09:38:00.000,214,669
2014-12-30,09:38:21.920,216,674
2014-12-30,09:38:22.450,214,669
2014-12-30,09:38:29.380,216,674
2014-12-30,09:39:00.000,216,673
2014-12-30,09:39:30.000,217,678
2014-12-30,09:39:37.530,217,673
2014-12-30,09:39:38.420,217,678
2014-12-30,09:39:40.700,217,673
2014-12-30,09:39:46.570,217,678
2014-12-30,09:40:00.000,217,677
2014-12-30,09:40:58.480,219,682
2014-12-30,09:40:59.750,218,677
2014-12-30,09:41:00.000,219,679
2014-12-30,09:41:53.350,221,684
2014-12-30,09:41:57.080,220,679
2014-12-30,09:41:57.400,221,684
2014-12-30,09:41:59.420,220,679
2014-12-30,09:41:59.740,220,684
2014-12-30,09:42:00.000,220,683
2014-12-30,09:43:00.000,222,685
2014-12-30,09:43:17.310,222,690
2014-12-30,09:43:19.170,222,685
2014-12-30,09:43:38.590,224,690
2014-12-30,09:43:44.610,223,685
2014-12-30,09:43:45.700,223,690
2014-12-30,09:44:00.000,224,691
2014-12-30,09:44:05.560,224,686
2014-12-30,09:44:05.710,224,691
2014-12-30,09:45:00.000,226,691
2014-12-30,09:45:13.410,227,696
2014-12-30,09:46:00.000,228,697
2014-12-30,09:47:00.000,229,700
2014-12-30,09:47:58.470,230,706
2014-12-30,09:47:58.920,230,701
2014-12-30,09:48:00.000,230,703
2014-12-30,09:49:00.000,232,706
2014-12-30,09:50:00.000,233,707
2014-12-30,09:50:53.660,234,712
2014-12-30,09:50:58.040,235,707
2014-12-30,09:51:00.000,234,709
2014-12-30,09:51:28.530,236,714
2014-12-30,09:51:29.150,235,709
2014-12-30,09:51:38.040,236,714
2014-12-30,09:51:38.880,235,709
2014-12-30,09:51:40.840,236,714
2014-12-30,09:52:00.000,236,713
2014-12-30,09:53:00.000,238,715
2014-12-30,09:53:37.820,238,720
2014-12-30,09:53:38.140,239,715
2014-12-30,09:53:42.240,239,720
2014-12-30,09:53:43.020,239,715
2014-12-30,09:53:43.190,239,720
2014-12-30,09:53:43.270,239,715
2014-12-30,09:53:45.360,239,720
2014-12-30,09:53:46.590,239,715
2014-12-30,09:53:47.620,239,720
2014-12-30,09:53:47.840,238,715
2014-12-30,09:53:51.460,239,720
2014-12-30,09:53:52.120,239,715
2014-12-30,09:53:53.600,239,720
2014-12-30,09:53:56.920,239,715
2014-12-30,09:53:57.000,239,720
2014-12-30,09:53:57.660,239,715
2014-12-30,09:53:57.770,239,720
2014-12-30,09:54:00.000,239,718
2014-12-30,09:54:18.660,239,723
2014-12-30,09:54:18.970,239,718
2014-12-30,09:54:19.250,240,723
2014-12-30,09:54:19.400,240,718
2014-12-30,09:54:20.900,239,723
2014-12-30,09:54:21.410,239,718
2014-12-30,09:54:58.560,241,724
2014-12-30,09:54:59.620,240,719
2014-12-30,09:55:00.000,240,722
2014-12-30,09:55:01.780,240,717
2014-12-30,09:55:01.840,242,722
2014-12-30,09:56:00.000,242,722
2014-12-30,09:56:36.140,243,727
2014-12-30,09:56:37.270,242,722
2014-12-30,09:56:39.180,243,727
2014-12-30,09:56:39.250,243,722
2014-12-30,09:56:39.690,243,727
2014-12-30,09:56:43.890,242,722
2014-12-30,09:56:44.680,243,727
2014-12-30,09:56:46.370,243,722
2014-12-30,09:56:47.030,243,727
2014-12-30,09:56:47.330,243,722
2014-12-30,09:56:47.750,244,727
2014-12-30,09:56:48.190,243,722
2014-12-30,09:56:48.290,243,727
2014-12-30,09:56:55.800,243,722
2014-12-30,09:56:56.640,243,727
2014-12-30,09:57:00.000,243,726
2014-12-30,09:58:00.000,245,728
2014-12-30,09:58:27.130,246,733
2014-12-30,09:58:27.250,246,728
2014-12-30,09:58:36.920,246,733
2014-12-30,09:58:41.430,246,728
2014-12-30,09:58:55.780,246,733
2014-12-30,09:58:56.450,246,728
2014-12-30,09:58:57.300,246,733
2014-12-30,09:58:57.430,245,728
2014-12-30,09:58:57.620,246,733
2014-12-30,09:59:00.000,245,731
2014-12-30,09:59:32.530,247,736
2014-12-30,09:59:32.550,248,731
2014-12-30,09:59:32.750,248,736
2014-12-30,09:59:32.980,248,731
2014-12-30,09:59:34.470,248,736
2014-12-30,09:59:34.680,247,731
2014-12-30,09:59:35.140,248,736
2014-12-30,09:59:35.420,247,731
2014-12-30,09:59:35.570,248,736
2014-12-30,09:59:35.600,247,731
2014-12-30,09:59:35.690,248,736
2014-12-30,09:59:36.310,247,731
2014-12-30,09:59:36.860,248,736
2014-12-30,10:00:00.000,249,736
2014-12-30,10:00:57.460,250,741
2014-12-30,10:01:00.000,250,739
2014-12-30,10:01:01.470,250,744
2014-12-30,10:01:01.570,250,739
2014-12-30,10:01:34.760,251,744
2014-12-30,10:01:34.840,250,739
2014-12-30,10:01:56.930,251,744
2014-12-30,10:01:57.220,251,739
2014-12-30,10:01:57.930,251,744
2014-12-30,10:01:58.560,252,739
2014-12-30,10:02:00.000,252,741
2014-12-30,10:02:27.580,253,747
2014-12-30,10:02:27.610,252,740
2014-12-30,10:02:27.910,253,745
2014-12-30,10:03:00.000,253,744
2014-12-30,10:03:49.410,255,749
2014-12-30,10:03:50.250,254,744
2014-12-30,10:03:50.950,254,749
2014-12-30,10:03:51.130,254,744
2014-12-30,10:03:51.630,255,749
2014-12-30,10:03:51.760,255,744
2014-12-30,10:03:52.970,254,749
2014-12-30,10:03:53.770,254,744
2014-12-30,10:03:54.120,254,749
2014-12-30,10:03:58.360,254,744
2014-12-30,10:03:58.750,255,749
2014-12-30,10:04:00.000,254,747
2014-12-30,10:04:47.580,255,752
2014-12-30,10:04:52.990,255,747
2014-12-30,10:04:53.090,256,752
2014-12-30,10:05:00.000,256,750
2014-12-30,10:06:00.000,257,752
2014-12-30,10:06:42.960,259,757
2014-12-30,10:06:43.260,258,752
2014-12-30,10:07:00.000,258,754
2014-12-30,10:07:27.910,260,759
2014-12-30,10:07:29.240,259,754
2014-12-30,10:07:30.790,259,759
2014-12-30,10:07:31.370,260,754
2014-12-30,10:07:31.630,260,759
2014-12-30,10:07:34.260,259,754
2014-12-30,10:07:34.360,260,760
2014-12-30,10:07:34.570,259,755
2014-12-30,10:07:48.120,259,760
2014-12-30,10:07:48.160,260,755
2014-12-30,10:07:49.410,260,760
2014-12-30,10:07:49.500,260,755
2014-12-30,10:07:49.660,260,760
2014-12-30,10:07:49.700,260,755
2014-12-30,10:07:50.060,260,760
2014-12-30,10:07:50.210,259,755
2014-12-30,10:08:00.000,260,757
2014-12-30,10:08:11.480,261,763
2014-12-30,10:08:11.520,260,758
2014-12-30,10:08:13.380,260,765
2014-12-30,10:08:13.470,261,760
2014-12-30,10:08:18.190,260,755
2014-12-30,10:08:18.300,260,760
2014-12-30,10:08:24.350,260,755
2014-12-30,10:08:24.670,261,760
2014-12-30,10:09:00.000,261,759
2014-12-30,10:10:00.000,262,762
2014-12-30,10:11:00.000,264,763
2014-12-30,10:11:14.770,265,768
2014-12-30,10:11:15.500,265,763
2014-12-30,10:11:33.470,265,768
2014-12-30,10:11:35.400,264,763
2014-12-30,10:11:36.280,265,768
2014-12-30,10:11:37.150,264,763
2014-12-30,10:11:38.620,266,768
2014-12-30,10:11:39.350,265,763
2014-12-30,10:11:39.740,265,768
2014-12-30,10:11:40.230,265,763
2014-12-30,10:11:41.480,265,768
2014-12-30,10:11:41.660,265,763
2014-12-30,10:11:54.570,265,768
2014-12-30,10:11:54.870,265,763
2014-12-30,10:11:59.610,265,768
2014-12-30,10:12:00.000,265,766
2014-12-30,10:12:25.920,266,771
2014-12-30,10:12:26.600,266,766
2014-12-30,10:12:27.050,266,771
2014-12-30,10:12:27.100,266,766
2014-12-30,10:12:27.660,266,771
2014-12-30,10:12:27.730,266,766
2014-12-30,10:12:27.880,266,772
2014-12-30,10:12:28.040,266,767
2014-12-30,10:12:28.390,266,772
2014-12-30,10:12:28.500,266,767
2014-12-30,10:12:34.850,266,772
2014-12-30,10:12:35.440,265,767
2014-12-30,10:12:57.610,266,772
2014-12-30,10:12:57.860,266,767
2014-12-30,10:13:00.000,266,769
2014-12-30,10:13:44.620,268,774
2014-12-30,10:13:49.010,267,769
2014-12-30,10:13:49.520,268,774
2014-12-30,10:13:52.540,267,769
2014-12-30,10:13:57.100,267,774
2014-12-30,10:13:58.540,268,769
2014-12-30,10:14:00.000,267,771
2014-12-30,10:14:40.870,268,776
2014-12-30,10:14:40.940,269,771
2014-12-30,10:14:41.340,269,776
2014-12-30,10:14:41.510,269,771
2014-12-30,10:14:41.650,269,776
2014-12-30,10:14:41.850,269,771
2014-12-30,10:15:00.000,268,772
2014-12-30,10:15:56.200,269,777
2014-12-30,10:15:56.430,269,772
2014-12-30,10:16:00.000,269,773
2014-12-30,10:16:15.030,270,778
2014-12-30,10:16:17.520,270,773
2014-12-30,10:16:18.410,270,778
2014-12-30,10:16:20.140,270,773
2014-12-30,10:16:21.170,270,778
2014-12-30,10:16:23.490,270,773
2014-12-30,10:16:23.630,270,778
2014-12-30,10:16:24.440,270,773
2014-12-30,10:16:26.780,270,778
2014-12-30,10:16:26.960,270,773
2014-12-30,10:16:27.830,270,778
2014-12-30,10:16:28.060,270,773
2014-12-30,10:16:34.120,270,778
2014-12-30,10:16:34.160,270,771
2014-12-30,10:16:34.180,271,776
2014-12-30,10:16:34.710,270,771
2014-12-30,10:16:34.820,270,776
2014-12-30,10:16:34.890,270,771
2014-12-30,10:16:34.900,270,776
2014-12-30,10:16:35.080,270,770
2014-12-30,10:16:35.120,270,776
2014-12-30,10:16:35.170,270,771
2014-12-30,10:16:35.190,270,777
2014-12-30,10:16:35.260,269,772
2014-12-30,10:16:35.340,270,777
2014-12-30,10:16:35.390,270,771
2014-12-30,10:16:35.430,272,776
2014-12-30,10:16:37.360,270,771
2014-12-30,10:16:37.420,270,776
2014-12-30,10:16:39.110,269,771
2014-12-30,10:16:39.190,270,776
2014-12-30,10:16:52.130,271,782
2014-12-30,10:16:52.180,272,777
2014-12-30,10:16:52.470,271,772
2014-12-30,10:16:52.580,272,778
2014-12-30,10:16:53.170,270,773
2014-12-30,10:16:53.190,271,779
2014-12-30,10:16:53.360,271,774
2014-12-30,10:16:53.440,270,779
2014-12-30,10:16:53.730,271,774
2014-12-30,10:16:53.750,271,779
2014-12-30,10:16:53.830,271,774
2014-12-30,10:16:53.910,271,779
2014-12-30,10:16:53.940,271,774
2014-12-30,10:16:54.150,271,779
2014-12-30,10:16:54.560,271,774
2014-12-30,10:16:54.750,271,779
2014-12-30,10:16:54.930,271,774
2014-12-30,10:16:55.360,270,779
2014-12-30,10:16:55.440,271,774
2014-12-30,10:16:55.620,272,779
2014-12-30,10:16:56.030,271,774
2014-12-30,10:16:56.490,271,779
2014-12-30,10:16:59.860,271,774
2014-12-30,10:17:00.000,271,778
2014-12-30,10:17:23.120,270,773
2014-12-30,10:17:23.240,271,778
2014-12-30,10:17:23.490,271,773
2014-12-30,10:17:23.560,272,778
2014-12-30,10:17:24.410,270,773
2014-12-30,10:17:24.530,271,778
2014-12-30,10:17:28.730,270,773
2014-12-30,10:17:28.760,272,778
2014-12-30,10:18:00.000,272,778
2014-12-30,10:18:48.100,273,783
2014-12-30,10:18:48.140,273,778
2014-12-30,10:18:48.300,273,783
2014-12-30,10:18:48.480,273,778
2014-12-30,10:18:50.380,273,783
2014-12-30,10:18:50.940,273,778
2014-12-30,10:18:54.590,274,783
2014-12-30,10:18:54.670,273,778
2014-12-30,10:18:55.950,273,783
2014-12-30,10:18:56.940,273,778
2014-12-30,10:18:57.310,273,783
2014-12-30,10:18:57.540,273,778
2014-12-30,10:18:57.630,274,783
2014-12-30,10:18:58.180,273,778
2014-12-30,10:18:58.400,273,783
2014-12-30,10:18:58.550,273,778
2014-12-30,10:18:59.510,273,783
2014-12-30,10:19:00.000,273,781
2014-12-30,10:19:57.980,275,786
2014-12-30,10:20:00.000,275,783
2014-12-30,10:21:00.000,275,784
2014-12-30,10:21:41.640,276,789
2014-12-30,10:21:41.960,276,784
2014-12-30,10:21:42.480,276,789
2014-12-30,10:21:42.730,275,784
2014-12-30,10:21:42.990,276,789
2014-12-30,10:21:43.070,276,784
2014-12-30,10:21:43.340,276,789
2014-12-30,10:21:43.550,277,784
2014-12-30,10:21:43.770,277,789
2014-12-30,10:21:44.220,276,784
2014-12-30,10:21:44.380,277,789
2014-12-30,10:21:44.810,276,784
2014-12-30,10:21:45.150,277,789
2014-12-30,10:21:45.420,276,784
2014-12-30,10:21:45.630,276,789
2014-12-30,10:21:45.720,276,784
2014-12-30,10:21:46.630,277,789
2014-12-30,10:21:48.220,276,784
2014-12-30,10:21:50.390,277,789
2014-12-30,10:21:51.540,276,784
2014-12-30,10:21:52.320,277,789
2014-12-30,10:21:53.170,277,784
2014-12-30,10:21:54.350,277,789
2014-12-30,10:21:55.130,276,784
2014-12-30,10:21:55.330,276,789
2014-12-30,10:22:00.000,277,786
2014-12-30,10:22:29.340,278,791
2014-12-30,10:22:31.370,278,786
2014-12-30,10:22:33.820,278,791
2014-12-30,10:22:36.560,277,786
2014-12-30,10:22:42.750,278,791
2014-12-30,10:23:00.000,278,789
2014-12-30,10:23:08.520,279,794
2014-12-30,10:23:08.570,278,789
2014-12-30,10:23:20.280,278,794
2014-12-30,10:23:20.440,278,789
2014-12-30,10:23:43.100,279,794
2014-12-30,10:23:45.540,279,789
2014-12-30,10:23:45.830,280,794
2014-12-30,10:23:47.650,279,789
2014-12-30,10:23:48.390,280,794
2014-12-30,10:23:50.010,278,789
2014-12-30,10:23:54.490,280,794
2014-12-30,10:23:54.650,279,789
2014-12-30,10:23:54.770,280,794
2014-12-30,10:24:00.000,280,793
2014-12-30,10:25:00.000,281,794
2014-12-30,10:25:52.880,282,799
2014-12-30,10:26:00.000,282,796
2014-12-30,10:26:04.970,283,801
2014-12-30,10:26:05.080,282,796
2014-12-30,10:26:19.070,283,801
2014-12-30,10:26:19.910,282,796
2014-12-30,10:26:21.510,283,801
2014-12-30,10:26:22.170,282,796
2014-12-30,10:26:23.660,283,801
2014-12-30,10:26:24.170,282,796
2014-12-30,10:26:24.360,283,801
2014-12-30,10:26:24.530,282,796
2014-12-30,10:26:26.150,283,801
2014-12-30,10:26:26.630,283,796
2014-12-30,10:26:27.040,283,801
2014-12-30,10:26:27.740,282,796
2014-12-30,10:26:28.590,283,801
2014-12-30,10:26:29.990,283,796
2014-12-30,10:26:30.110,282,801
2014-12-30,10:26:30.620,282,796
2014-12-30,10:26:30.870,283,801
2014-12-30,10:26:30.970,282,796
2014-12-30,10:26:31.050,283,801
2014-12-30,10:26:31.210,282,796
2014-12-30,10:26:31.260,283,801
2014-12-30,10:26:35.850,282,796
2014-12-30,10:26:36.140,283,801
2014-12-30,10:26:36.760,283,796
2014-12-30,10:26:37.220,284,801
2014-12-30,10:26:37.960,283,796
2014-12-30,10:26:37.980,283,802
2014-12-30,10:26:38.190,283,797
2014-12-30,10:26:38.880,284,802
2014-12-30,10:26:38.940,283,797
2014-12-30,10:26:39.660,283,802
2014-12-30,10:26:39.730,283,797
2014-12-30,10:26:40.530,283,802
2014-12-30,10:26:42.890,283,797
2014-12-30,10:26:45.140,284,802
2014-12-30,10:26:45.400,283,797
2014-12-30,10:26:45.730,284,802
2014-12-30,10:26:46.490,284,797
2014-12-30,10:26:46.770,284,802
2014-12-30,10:26:49.070,283,797
2014-12-30,10:26:49.600,284,802
2014-12-30,10:26:54.520,283,797
2014-12-30,10:26:54.570,284,802
2014-12-30,10:26:54.590,285,797
2014-12-30,10:26:55.150,284,802
2014-12-30,10:27:00.000,283,801
2014-12-30,10:27:15.420,285,795
2014-12-30,10:27:15.480,285,800
2014-12-30,10:27:15.550,284,805
2014-12-30,10:27:15.670,283,800
2014-12-30,10:27:20.990,284,805
2014-12-30,10:27:21.050,283,800
2014-12-30,10:27:22.230,284,805
2014-12-30,10:27:22.310,284,800
2014-12-30,10:27:23.480,285,806
2014-12-30,10:27:23.500,285,801
2014-12-30,10:27:23.590,285,806
2014-12-30,10:27:23.650,284,801
2014-12-30,10:27:33.560,285,806
2014-12-30,10:27:34.000,285,801
2014-12-30,10:28:00.000,285,802
2014-12-30,10:28:35.750,286,807
2014-12-30,10:28:36.890,286,802
2014-12-30,10:28:37.760,286,807
2014-12-30,10:28:37.800,285,802
2014-12-30,10:28:48.860,285,807
2014-12-30,10:28:49.410,285,802
2014-12-30,10:28:49.850,286,807
2014-12-30,10:28:50.430,285,802
2014-12-30,10:28:52.250,286,807
2014-12-30,10:28:52.900,286,802
2014-12-30,10:28:55.280,286,807
2014-12-30,10:28:55.760,286,802
2014-12-30,10:28:56.920,286,807
2014-12-30,10:28:57.950,287,802
2014-12-30,10:28:58.110,285,807
