Date (yyyy-mm-dd),Timestamp (hh:mm:ss.nnn),G1 (W/m2),G2 (W/m2)
2014-12-30,07:01:00.000,0,0
2014-12-30,07:02:00.000,0,0
2014-12-30,07:03:00.000,0,0
2014-12-30,07:04:00.000,0,0
2014-12-30,07:05:00.000,0,0
2014-12-30,07:06:00.000,0,0
2014-12-30,07:07:00.000,0,0
2014-12-30,07:08:00.000,0,0
2014-12-30,07:09:00.000,0,0
2014-12-30,07:10:00.000,0,0
2014-12-30,07:11:00.000,0,0
2014-12-30,07:12:00.000,0,0
2014-12-30,07:13:00.000,0,0
2014-12-30,07:14:00.000,0,0
2014-12-30,07:15:00.000,0,0
2014-12-30,07:16:00.000,0,0
2014-12-30,07:17:00.000,0,0
2014-12-30,07:18:00.000,0,0
2014-12-30,07:19:00.000,1,0
2014-12-30,07:20:00.000,0,0
2014-12-30,07:21:00.000,1,1
2014-12-30,07:22:00.000,1,1
2014-12-30,07:23:00.000,1,1
2014-12-30,07:24:00.000,1,1
2014-12-30,07:25:00.000,1,2
2014-12-30,07:26:00.000,2,2
2014-12-30,07:27:00.000,2,2
2014-12-30,07:28:00.000,2,3
2014-12-30,07:29:00.000,2,3
2014-12-30,07:30:00.000,3,3
2014-12-30,07:31:00.000,3,3
2014-12-30,07:32:00.000,4,4
2014-12-30,07:33:00.000,4,4
2014-12-30,07:34:00.000,4,5
2014-12-30,07:35:00.000,5,6
2014-12-30,07:36:00.000,5,7
2014-12-30,07:37:00.000,6,7
2014-12-30,07:38:00.000,6,7
2014-12-30,07:39:00.000,6,8
2014-12-30,07:40:00.000,7,8
2014-12-30,07:41:00.000,7,8
2014-12-30,07:42:00.000,8,9
2014-12-30,07:43:00.000,8,10
2014-12-30,07:44:00.000,8,10
2014-12-30,07:45:00.000,8,11
2014-12-30,07:46:00.000,9,11
2014-12-30,07:47:00.000,9,11
2014-12-30,07:48:00.000,9,12
2014-12-30,07:49:00.000,10,13
2014-12-30,07:50:00.000,10,13
2014-12-30,07:51:00.000,10,14
2014-12-30,07:52:00.000,11,14
2014-12-30,07:53:00.000,11,14
2014-12-30,07:54:00.000,11,15
2014-12-30,07:55:00.000,12,15
2014-12-30,07:56:00.000,12,16
2014-12-30,07:57:00.000,12,16
2014-12-30,07:58:00.000,13,17
2014-12-30,07:59:00.000,13,17
2014-12-30,07:59:16.770,14,22
2014-12-30,07:59:23.690,15,27
2014-12-30,07:59:29.500,16,32
2014-12-30,07:59:34.610,17,37
2014-12-30,07:59:38.930,17,42
2014-12-30,07:59:43.200,18,47
2014-12-30,07:59:47.140,19,52
2014-12-30,07:59:50.870,19,57
2014-12-30,07:59:54.820,20,62
2014-12-30,07:59:58.410,21,67
2014-12-30,08:00:00.000,22,69
2014-12-30,08:00:03.280,22,74
2014-12-30,08:00:06.580,23,79
2014-12-30,08:00:10.090,24,84
2014-12-30,08:00:13.480,25,89
2014-12-30,08:00:16.620,25,94
2014-12-30,08:00:20.000,27,99
2014-12-30,08:00:23.280,28,104
2014-12-30,08:00:26.160,28,109
2014-12-30,08:00:29.400,29,114
2014-12-30,08:00:32.410,30,119
2014-12-30,08:00:35.660,31,124
2014-12-30,08:00:39.000,31,129
2014-12-30,08:00:42.180,32,134
2014-12-30,08:00:45.100,33,139
2014-12-30,08:00:48.480,34,144
2014-12-30,08:00:51.820,34,149
2014-12-30,08:00:55.200,35,154
2014-12-30,08:00:58.280,36,159
